Name,Content,AdditionalContent,Link,Organization
"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Kaan 4959","Bleaching : Number of colonies observed: 11; Number of bleached colonies: 3
Temp : 
Other :","Family :  
Species : 
Percent Damage : 27.27272727272727
Survey Date : 5/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Kaan 5005","Bleaching : Number of colonies observed: 5; Number of bleached colonies: 1
Temp : 
Other :","Family :  
Species : 
Percent Damage : 20
Survey Date : 5/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Kaan 4986","Bleaching : Number of colonies observed: 10; Number of bleached colonies: 2
Temp : 
Other :","Family :  
Species : 
Percent Damage : 20
Survey Date : 5/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Kaan 4987","Bleaching : Number of colonies observed: 22; Number of bleached colonies: 2
Temp : 
Other :","Family :  
Species : 
Percent Damage : 9.0909090909090917
Survey Date : 5/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Kaan 5202","Bleaching : Number of colonies observed: 10; Number of bleached colonies: 9
Temp : 
Other :","Family :  
Species : 
Percent Damage : 90
Survey Date : 5/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Kaan 5203","Bleaching : Number of colonies observed: 13; Number of bleached colonies: 4
Temp : 
Other :","Family :  
Species : 
Percent Damage : 30.76923076923077
Survey Date : 5/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Kaan 5206","Bleaching : Number of colonies observed: 2; Number of bleached colonies: 2
Temp : 
Other :","Family :  
Species : 
Percent Damage : 100
Survey Date : 5/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Kaan 5207","Bleaching : Number of colonies observed: 10; Number of bleached colonies: 3
Temp : 
Other :","Family :  
Species : 
Percent Damage : 30
Survey Date : 5/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Kaan 5220","Bleaching : Number of colonies observed: 7; Number of bleached colonies: 1
Temp : 
Other :","Family :  
Species : 
Percent Damage : 14.285714285714285
Survey Date : 6/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Kaan 5213","Bleaching : Number of colonies observed: 9; Number of bleached colonies: 4
Temp : 
Other :","Family :  
Species : 
Percent Damage : 44.444444444444443
Survey Date : 5/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Kaan 5027","Bleaching : Number of colonies observed: 14; Number of bleached colonies: 5
Temp : 
Other :","Family :  
Species : 
Percent Damage : 35.714285714285715
Survey Date : 6/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Kaan 5028","Bleaching : Number of colonies observed: 18; Number of bleached colonies: 4
Temp : 
Other :","Family :  
Species : 
Percent Damage : 22.222222222222221
Survey Date : 6/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Kaan 5035","Bleaching : Number of colonies observed: 17; Number of bleached colonies: 11
Temp : 
Other :","Family :  
Species : 
Percent Damage : 64.705882352941174
Survey Date : 6/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Kaan 5045","Bleaching : Number of colonies observed: 17; Number of bleached colonies: 3
Temp : 
Other :","Family :  
Species : 
Percent Damage : 17.647058823529413
Survey Date : 6/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
Pichilingue Bay 729,"Bleaching : 31% bleached
Temp : 30c
Other :","Family :  
Species : 
Percent Damage : 
Survey Date : /1997
Source : Bonilla, H.R. 2001. Effects of the 1997-1998 El Nino Southern Oscillation on coral communities of the Gulf of California, Mexico. Bulletin of Marine Science. 69(1):251-266",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4560","Bleaching : Number of colonies observed: 21; Number of bleached colonies: 7
Temp : 
Other :","Family :  
Species : 
Percent Damage : 33.333333333333329
Survey Date : 8/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4561","Bleaching : Number of colonies observed: 34; Number of bleached colonies: 4
Temp : 
Other :","Family :  
Species : 
Percent Damage : 11.76470588235294
Survey Date : 8/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4564","Bleaching : Number of colonies observed: 12; Number of bleached colonies: 1
Temp : 
Other :","Family :  
Species : 
Percent Damage : 8.3333333333333321
Survey Date : 8/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4512","Bleaching : Number of colonies observed: 32; Number of bleached colonies: 4
Temp : 
Other :","Family :  
Species : 
Percent Damage : 12.5
Survey Date : 6/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4430","Bleaching : Number of colonies observed: 15; Number of bleached colonies: 0
Temp : 
Other :","Family :  
Species : 
Percent Damage : 0
Survey Date : 5/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4431","Bleaching : Number of colonies observed: 15; Number of bleached colonies: 4
Temp : 
Other :","Family :  
Species : 
Percent Damage : 26.666666666666668
Survey Date : 5/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4451","Bleaching : Number of colonies observed: 22; Number of bleached colonies: 3
Temp : 
Other :","Family :  
Species : 
Percent Damage : 13.636363636363635
Survey Date : 5/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4439","Bleaching : Number of colonies observed: 19; Number of bleached colonies: 3
Temp : 
Other :","Family :  
Species : 
Percent Damage : 15.789473684210526
Survey Date : 5/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4440","Bleaching : Number of colonies observed: 14; Number of bleached colonies: 5
Temp : 
Other :","Family :  
Species : 
Percent Damage : 35.714285714285715
Survey Date : 5/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4441","Bleaching : Number of colonies observed: 20; Number of bleached colonies: 4
Temp : 
Other :","Family :  
Species : 
Percent Damage : 20
Survey Date : 5/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4442","Bleaching : Number of colonies observed: 17; Number of bleached colonies: 0
Temp : 
Other :","Family :  
Species : 
Percent Damage : 0
Survey Date : 5/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4443","Bleaching : Number of colonies observed: 16; Number of bleached colonies: 2
Temp : 
Other :","Family :  
Species : 
Percent Damage : 12.5
Survey Date : 5/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4457","Bleaching : Number of colonies observed: 19; Number of bleached colonies: 1
Temp : 
Other :","Family :  
Species : 
Percent Damage : 5.2631578947368416
Survey Date : 5/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4476","Bleaching : Number of colonies observed: 4; Number of bleached colonies: 1
Temp : 
Other :","Family :  
Species : 
Percent Damage : 25
Survey Date : 5/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4477","Bleaching : Number of colonies observed: 9; Number of bleached colonies: 3
Temp : 
Other :","Family :  
Species : 
Percent Damage : 33.333333333333329
Survey Date : 5/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4478","Bleaching : Number of colonies observed: 35; Number of bleached colonies: 9
Temp : 
Other :","Family :  
Species : 
Percent Damage : 25.714285714285712
Survey Date : 5/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4479","Bleaching : Number of colonies observed: 39; Number of bleached colonies: 3
Temp : 
Other :","Family :  
Species : 
Percent Damage : 7.6923076923076925
Survey Date : 5/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4413","Bleaching : Number of colonies observed: 21; Number of bleached colonies: 5
Temp : 
Other :","Family :  
Species : 
Percent Damage : 23.809523809523807
Survey Date : 5/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4698","Bleaching : Number of colonies observed: 21; Number of bleached colonies: 11
Temp : 
Other :","Family :  
Species : 
Percent Damage : 52.380952380952387
Survey Date : 3/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4699","Bleaching : Number of colonies observed: 17; Number of bleached colonies: 4
Temp : 
Other :","Family :  
Species : 
Percent Damage : 23.52941176470588
Survey Date : 3/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4700","Bleaching : Number of colonies observed: 15; Number of bleached colonies: 9
Temp : 
Other :","Family :  
Species : 
Percent Damage : 60
Survey Date : 3/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4701","Bleaching : Number of colonies observed: 28; Number of bleached colonies: 7
Temp : 
Other :","Family :  
Species : 
Percent Damage : 25
Survey Date : 3/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4702","Bleaching : Number of colonies observed: 17; Number of bleached colonies: 9
Temp : 
Other :","Family :  
Species : 
Percent Damage : 52.941176470588239
Survey Date : 3/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4703","Bleaching : Number of colonies observed: 26; Number of bleached colonies: 13
Temp : 
Other :","Family :  
Species : 
Percent Damage : 50
Survey Date : 3/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4704","Bleaching : Number of colonies observed: 25; Number of bleached colonies: 10
Temp : 
Other :","Family :  
Species : 
Percent Damage : 40
Survey Date : 3/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4708","Bleaching : Number of colonies observed: 8; Number of bleached colonies: 1
Temp : 
Other :","Family :  
Species : 
Percent Damage : 12.5
Survey Date : 3/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4709","Bleaching : Number of colonies observed: 6; Number of bleached colonies: 3
Temp : 
Other :","Family :  
Species : 
Percent Damage : 50
Survey Date : 3/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4714","Bleaching : Number of colonies observed: 5; Number of bleached colonies: 3
Temp : 
Other :","Family :  
Species : 
Percent Damage : 60
Survey Date : 3/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4715","Bleaching : Number of colonies observed: 9; Number of bleached colonies: 5
Temp : 
Other :","Family :  
Species : 
Percent Damage : 55.555555555555557
Survey Date : 3/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4716","Bleaching : Number of colonies observed: 20; Number of bleached colonies: 9
Temp : 
Other :","Family :  
Species : 
Percent Damage : 45
Survey Date : 3/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4717","Bleaching : Number of colonies observed: 6; Number of bleached colonies: 3
Temp : 
Other :","Family :  
Species : 
Percent Damage : 50
Survey Date : 3/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4718","Bleaching : Number of colonies observed: 31; Number of bleached colonies: 4
Temp : 
Other :","Family :  
Species : 
Percent Damage : 12.903225806451612
Survey Date : 5/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4719","Bleaching : Number of colonies observed: 15; Number of bleached colonies: 3
Temp : 
Other :","Family :  
Species : 
Percent Damage : 20
Survey Date : 5/2006
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4581","Bleaching : Number of colonies observed: 12; Number of bleached colonies: 2
Temp : 
Other :","Family :  
Species : 
Percent Damage : 16.666666666666664
Survey Date : 8/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4601","Bleaching : Number of colonies observed: 24; Number of bleached colonies: 1
Temp : 
Other :","Family :  
Species : 
Percent Damage : 4.1666666666666661
Survey Date : 9/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4602","Bleaching : Number of colonies observed: 35; Number of bleached colonies: 1
Temp : 
Other :","Family :  
Species : 
Percent Damage : 2.8571428571428572
Survey Date : 9/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4603","Bleaching : Number of colonies observed: 36; Number of bleached colonies: 9
Temp : 
Other :","Family :  
Species : 
Percent Damage : 25
Survey Date : 9/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
"Piratas del Caribe, Mahahual 4604","Bleaching : Number of colonies observed: 21; Number of bleached colonies: 7
Temp : 
Other :","Family :  
Species : 
Percent Damage : 33.333333333333329
Survey Date : 9/2005
Source : Daniel Ponce-Taylor, Global Vision International , mexico@gvi.co.uk",http://www.reefbase.org,2
